Type,Day,Rodent,iter,"[-10.0,-9.5)","[-9.5,-9.0)","[-9.0,-8.5)","[-8.5,-8.0)","[-8.0,-7.5)","[-7.5,-7.0)","[-7.0,-6.5)","[-6.5,-6.0)","[-6.0,-5.5)","[-5.5,-5.0)","[-5.0,-4.5)","[-4.5,-4.0)","[-4.0,-3.5)","[-3.5,-3.0)","[-3.0,-2.5)","[-2.5,-2.0)","[-2.0,-1.5)","[-1.5,-1.0)","[-1.0,-0.5)","[-0.5,0.0)","[0.0,0.5)","[0.5,1.0)","[1.0,1.5)","[1.5,2.0)","[2.0,2.5)","[2.5,3.0)","[3.0,3.5)","[3.5,4.0)","[4.0,4.5)","[4.5,5.0)","[5.0,5.5)","[5.5,6.0)","[6.0,6.5)","[6.5,7.0)","[7.0,7.5)","[7.5,8.0)","[8.0,8.5)","[8.5,9.0)","[9.0,9.5)","[9.5,10.0)"
D2,Day11,D2#23,62,0.5457770143712469,0.057352148811046444,0.6358012743937386,0.5351096375395454,0.43406921008593835,0.8676182089063085,0.8722530765570677,0.8308234921667486,0.10856495155265944,0.503257370004334,0.07149201682545847,0.5578798162878118,0.4275481450922479,0.5726616190564011,0.1664772699907502,0.826434707693139,0.4366498593282935,0.7040341435396944,0.25634378623103304,0.8262984310241592,0.45915077144837124,0.3004165375797737,0.13809715337510464,0.7605251112732863,0.7844919670314312,0.3866891074840936,0.12333390813343137,0.23527626311398442,0.9361838627461614,0.0776219188171472,0.20475213555279725,0.9637937795916904,0.9608867095860096,0.9995658041786877,0.1472557855965142,0.4210483624405589,0.4117181853641956,0.2556387581987547,0.6168058377921153,0.05924027094386164
D2,Day11,D2#38,62,0.2665558490807044,0.4483680593370942,0.28032259846189955,0.683854679320415,0.08113479428915182,0.5354290690158409,0.6422322300914809,0.9232289936226056,0.8025873720715512,0.5471001107717123,0.6835233901856799,0.08457843355619221,0.8376529919039856,0.8203887481366166,0.40962073445957903,0.349962773142138,0.30169931521542215,0.31054845379916696,0.15875135432462817,0.2945560798714413,0.9289824200635528,0.4265080494509266,0.03260749936527174,0.15258159757749923,0.37617589023281417,0.9227038428931407,0.15798517178932125,0.4560011738077495,0.24072234318281682,0.29268849740616687,0.34208471765047443,0.7354782678419828,0.890763084857466,0.33484379789907814,0.8766160437826183,0.2195551121700059,0.3711753679086348,0.6617140218110212,0.4808349725871558,0.5470549727515592
D2,Day11,D2#52,62,0.3276001553524679,0.034775997545294035,0.8330454468762789,0.5240314082083392,0.3420317478207705,0.15441734136842378,0.24441227491614748,0.4593227683717055,0.11837766036538722,0.5322491808019919,0.15774096773195134,0.3886415871542005,0.8496629347607703,0.6799083602256576,0.26747967775717396,0.9425499433959648,0.020727689171758268,0.3232719440474515,0.2619094364737612,0.8028695572262148,0.2921093996633576,0.4673782224407743,0.8418420759613628,0.9599274910382032,0.014312170979954741,0.8760989896847171,0.23525209889197896,0.5903356333468289,0.9833613231727427,0.03259985791291076,0.5035184219719515,0.6359493611141767,0.5341289134441376,0.7034293461240595,0.14278740999513173,0.3411545146006433,0.16269394701659268,0.34066738954885045,0.8133500081834055,0.5435570837393211
WT,Day11,152,63,0.5638693859297426,0.9760525767476367,0.349283414514464,0.11508834937704715,0.9937499442695675,0.9219050406370908,0.06540841431118327,0.4926818350783527,0.5524224683889795,0.8130502632819355,0.45126219670571355,0.7830058197513953,0.3105154430106952,0.044143632912659214,0.8033517092603907,0.6750480317557407,0.03485747992346,0.29156712187726597,0.6026071172939383,0.11451066819795663,0.8824263927331466,0.07416647516484753,0.9979413980218791,0.7055743898244429,0.942510097688059,0.321939685317981,0.010816744969014858,0.712759596148189,0.5678438053933584,0.7455796888095593,0.3590934266461222,0.6004380305583341,0.18095231097245446,0.6476166357247755,0.9499292282511349,0.9784454937088668,0.00915870774408456,0.432929296866003,0.42915457329088935,0.9296163540345079
WT,Day11,153,63,0.5105173304220778,0.5269432999506443,0.4129253486429988,0.18462804720397585,0.6978785743123359,0.016994064679162202,0.46678136702206274,0.33565583522798825,0.903251621901102,0.5421974132704142,0.36268690834175277,0.019620300853974926,0.5239187002863354,0.3280639763656529,0.13202284351067584,0.3018234882806846,0.3107111007864656,0.6919129419599306,0.23136726973748123,0.019794687645230735,0.8628300331535333,0.8489734935281794,0.8822141252301979,0.2700634349819515,0.03723057799863949,0.12209183439375992,0.7991190171300926,0.7827442572882868,0.12193448114828598,0.7614857185017434,0.7574515285129625,0.8718786562895309,0.19851725364960493,0.16213315723346178,0.20422207731566588,0.4179617716933519,0.11316757709713865,0.38691734893810426,0.7799658921351287,0.502332768381121
WT,Day11,174,63,0.882273360054522,0.4343508493828886,0.5583632518897493,0.2685001396621176,0.14557162353509034,0.44184592022453273,0.9652435637351872,0.1192169730746172,0.2298032305500579,0.6506182733316714,0.1518611540128333,0.02164797500491733,0.7829686250788136,0.9358422894774497,0.5673397823529968,0.9645678159498702,0.369914741722121,0.5808546986989279,0.4155331813794825,0.8767047045281368,0.5552026334677214,0.9863262726860371,0.44975415058300716,0.15307704608494188,0.16144769670893533,0.11504037053852434,0.04354258482023177,0.44317386101346,0.893050459769008,0.565831109556477,0.7394590135797662,0.8465989473739933,0.44869960985046853,0.6466106279774474,0.5165350506421478,0.7470984429902245,0.04453831842639677,0.990358245590132,0.6082946991754788,0.8375393936153246
WT,Day11,175,63,0.44502668757203656,0.1711533807014085,0.7205732541365789,0.7508942914899759,0.7890089732863821,0.1169489471333156,0.3146690571243247,0.8378663287262922,0.8814861019191199,0.498847347131542,0.6400536011992003,0.9887470905215887,0.3126643062269895,0.6419726915101333,0.623570040625937,0.9928156973096188,0.9710944335024583,0.904763267556726,0.3947857587154281,0.5664311002682818,0.46049210978762356,0.9292910641274825,0.198304917057199,0.289060037412065,0.9778948885737594,0.9647648545255973,0.19626707953141997,0.6033678363547934,0.22086915197289536,0.5609291853999395,0.597713146816909,0.19930182208006397,0.7375191104160759,0.7025375341160582,0.828830900468938,0.6906187156512837,0.009128026905186992,0.8074086034363267,0.8410754105174781,0.45738541910201225
WT,Day11,177,63,0.5346745452481383,0.513520689878626,0.9740733331300385,0.9335197324825963,0.22610995284451663,0.9407791975365196,0.6513832593128984,0.2729120447582972,0.39270772073455407,0.7248084524127396,0.5839006533919456,0.9183371417041803,0.23628176084079144,0.7990243847288423,0.08215940818743128,0.6825999530157308,0.03984939297907586,0.6004396806517781,0.5302629865233192,0.4818862860658648,0.34553103923402895,0.5656759679016983,0.4148216515817472,0.21102266816715398,0.7052168445409527,0.15619618497784682,0.6031212506503346,0.6973506179287361,0.07499651706737342,0.7595762827387269,0.7682348725754998,0.6841627605146823,0.9883329639211859,0.8856119177653449,0.960830878962354,0.2016362479464634,0.06555836361181255,0.9741984045970892,0.09413050872213036,0.6764685333487317
WT,Day11,180,63,0.08424421530275195,0.7577574608377203,0.12475764184112259,0.13209650814888507,0.42888744740615037,0.6600966470392471,0.8189752858680288,0.8188871889065156,0.9517078504041597,0.4686768623665619,0.8081976831991425,0.20882255826770157,0.23029804844073964,0.6638032886656335,0.9285041908149085,0.7985706518679312,0.19371104244989545,0.7455388809456568,0.82559665064281,0.9168378571366594,0.7926186715849538,0.3852483397826074,0.34153600090776426,0.9775610175254732,0.6068904225788084,0.3098472639869435,0.3993805769782667,0.3925191302235228,0.6704361202636291,0.780499717498654,0.2873784566939188,0.9379200225997154,0.3405439005907177,0.5796701231606373,0.6527558339312237,0.2189085058039656,0.8560293688440381,0.33616138875929613,0.230531166298238,0.7820906851558069
WT,Day11,181,63,0.6286308540912108,0.8451165740056716,0.5346353476465643,0.7120471996259524,0.3671933752445288,0.5215168195705069,0.11267964413302245,0.19370774206697727,0.2430496936961336,0.8515959284740015,0.5580189586674745,0.43058159670011775,0.2540653995830874,0.362317948424674,0.5143079549363162,0.07130346765716822,0.8447745607122463,0.34430220793887034,0.09425502867661306,0.8989783932529178,0.13642578981209053,0.2752847717070608,0.7255649415705988,0.7597454605909678,0.5927723083273226,0.6254956714251629,0.5378807573951778,0.4588837530107944,0.37171803841887907,0.019421634457691628,0.11245193792553188,0.11238787964550956,0.5552507589589438,0.6310186861898444,0.895028845273124,0.17859958222903172,0.10769983201965638,0.2428620939199001,0.0936716532841213,0.2289624691058827
D1,Day11,D1#14,63,0.7478121152136649,0.10754677737956575,0.0388285238436239,0.6300585909331964,0.8328213807010308,0.13622354262491632,0.9715006501281518,0.05772095789505505,0.21749480078387828,0.6202215363251973,0.26633525493376264,0.6901744501034739,0.9492186294641887,0.8514373539055086,0.9569850412904625,0.3655626412347799,0.2696415659670761,0.5814240089604875,0.83346970862076,0.2849597827569841,0.864486522209125,0.7476615636462357,0.767237671562479,0.6911937948103185,0.6853529195068641,0.06324477422442742,0.22133186360566703,0.5050946821120902,0.06679279133911842,0.951687394513723,0.8389871325798065,0.2863771464274074,0.8654603276601464,0.9214203375844096,0.35424082303838655,0.49761596303051914,0.28262481363649683,0.6216424237319944,0.5036318036769404,0.6714149917080997
D1,Day11,D1#15,63,0.22537237001247,0.3644426362722598,0.6734769794767581,0.10459526788307405,0.5936028748410175,0.225413592407116,0.20198050667629153,0.4134797078473731,0.42433610858826243,0.5640223039807368,0.8967132218026193,0.8079790938139852,0.7804771810178402,0.2982149098161513,0.8927094885833918,0.6083052902348833,0.1522895308816855,0.5000736368332741,0.12474948780908857,0.47943623318165607,0.08502988083627605,0.8865837552583522,0.4795303161361959,0.6829757906133102,0.532886554631912,0.5445598810503186,0.5248101161388912,0.6172467256469114,0.2908892779986697,0.8152042735141133,0.7094656169628876,0.9488829896520085,0.699689461047087,0.7938147243846612,0.220533643838161,0.6029139697130542,0.7811270424356807,0.03793010433062349,0.5761025723293862,0.008512704062001886
D1,Day11,D1#21,63,0.5815259572937246,0.8715338076564888,0.5145643271964129,0.4662059074268329,0.5862806399307294,0.048355806804336154,0.4643751563301052,0.9418235319604696,0.5211515213414557,0.951040963189858,0.9866953427652445,0.8369797331873914,0.4382812045699688,0.6089497156504585,0.8411066104446514,0.2634995112392565,0.7503343959365396,0.7483508928634303,0.5249544805023794,0.27502953916937634,0.7865298810804646,0.743886651673361,0.012563077244064136,0.28701206011960545,0.39457017295379604,0.5975812839851464,0.6572730594720579,0.21696896301314694,0.5554192940012911,0.9893512156429138,0.030942749132795044,0.5618665763325059,0.810523066357494,0.33614739155466034,0.3924283243524569,0.38854067227443756,0.42329299678794463,0.4959410080530493,0.6782385260686773,0.6518960562073682
D1,Day11,D1#7,63,0.13338225396292946,0.12822847981279084,0.14012212752528352,0.2636427283225047,0.8001082007355425,0.6375506535835563,0.39618284058583975,0.8608363730556075,0.8254597413428274,0.7061534722647098,0.1435048595044397,0.7793887487992163,0.8994841553377895,0.4056107563156319,0.908920595472849,0.44360830351911074,0.649782765899013,0.35244677693664095,0.24849691192113066,0.3111183460509871,0.15819855710529052,0.2927077340004749,0.004548832464689734,0.9377149587420215,0.4192798579700152,0.03080029607983148,0.39273795285382884,0.44513278721386507,0.5050897180316861,0.13871527151798502,0.7935373807420376,0.8302855746118907,0.4504899542525923,0.19653983410705866,0.26328722400674154,0.2004647831096944,0.836373819388632,0.9840907014985969,0.6225443997375308,0.40365018459460056
D1,Day11,D1#33,63,0.5998284889732443,0.043211110343403636,0.30184075039001657,0.23290508381902786,0.22250870507641962,0.5477901994742898,0.5011163060737235,0.8523733486792806,0.3483222684598182,0.041676840140112636,0.4994842308892541,0.28716368952507176,0.9231263631427153,0.8255627730778073,0.7230911005178841,0.8543340406463066,0.3455821527588363,0.9249947919949423,0.5515987310315713,0.7869456155517617,0.7919881579864697,0.2020718594541676,0.134294440896372,0.02321105625475639,0.7300887978866308,0.591200161917859,0.7036862655014586,0.26096810335183696,0.2224231696562985,0.462861683448916,0.7736482011694873,0.9734534033361124,0.06890221095176441,0.8826922512809652,0.6017919038003081,0.7108478962971936,0.02429716806048754,0.07106006439119161,0.45853104349776297,0.9600887276166167
D2,Day11,D2#13,63,0.996970198568134,0.8983449402266217,0.6353581282654098,0.9845718986927123,0.41585017444700534,0.5588209979301386,0.6088709401086776,0.5021105074308402,0.555785015812228,0.7575195801071054,0.6822787329330504,0.8839080638388122,0.635142606617466,0.8569410830096934,0.7805822971446531,0.4815325895081022,0.6198120914679476,0.25003054919342005,0.07386325556723117,0.3583223151129614,0.4975964310988207,0.3726213590542512,0.027583068066975858,0.7927862521987167,0.44321574869901004,0.41891709257524934,0.29424877700727636,0.8013016245718069,0.4253714314623154,0.37550877955982565,0.4497723999244233,0.0701612580498403,0.6327209071734718,0.9616204463633852,0.32856468743153133,0.12072532802576319,0.8246879283710985,0.627787100995717,0.09415011537253948,0.09708123470814833
D2,Day11,D2#24,63,0.12535958832948768,0.4087253678666891,0.7666774349759068,0.43725357085657734,0.25174836899453,0.4745509846430227,0.03261946889620504,0.8983570690217622,0.5244504896864068,0.623413127345621,0.14618587822817042,0.8816433472216139,0.7699993733354579,0.8179891770207448,0.16076449627102563,0.5689244174804928,0.9078962281802972,0.4611818176518433,0.6346211820887431,0.47349135682261034,0.32060120932408187,0.21719209980534226,0.16017935268849448,0.6276007233327794,0.3336273443959926,0.025466865918793657,0.8459796504932942,0.5501820426883178,0.010252752392331255,0.08223081149139244,0.31704182273577153,0.512193668407525,0.04924519910470415,0.7778904230936498,0.046777948695341465,0.35805227122512695,0.9246397044798849,0.7176871983180669,0.3587841234313257,0.06412439825435201
D2,Day11,D2#36,63,0.32536383152728954,0.5363116156163642,0.005428710892908084,0.9194333706638113,0.7615612972178576,0.34313550416081207,0.7699633058108356,0.6439009425865254,0.5718709633660636,0.3685927877698496,0.18317360183887998,0.26127634632300245,0.010090319111701662,0.22135419666737988,0.3151064151579718,0.08294623447554572,0.6823381426462815,0.3848461847774407,0.7011494175258953,0.8241581114217831,0.15457249784809013,0.3417768312116497,0.44697997238102705,0.7365202020431949,0.05408863591773705,0.4607588701434633,0.443065661310732,0.7527909756585565,0.24564435580950372,0.6697771808755761,0.2589460561046434,0.4069403642003895,0.7881146922260206,0.3953511380329746,0.825226683306307,0.39748323167744026,0.543414097974079,0.11269151435149016,0.18619176445874386,0.4809746397885335
D2,Day11,D2#23,63,0.8798567175840325,0.357526919299612,0.5105010811698568,0.297552743766048,0.4830531814740383,0.4425990129802404,0.7703714460820414,0.7675815438904224,0.2859519793703388,0.6683521530516294,0.06319949999554497,0.26748166633422876,0.3641505902261718,0.9316619343190083,0.40266633457128465,0.6656650368889838,0.6610290069528632,0.2917348010955899,0.43347482782192437,0.8822433202238033,0.7169470036982271,0.3111056662271202,0.5686555262605092,0.0763596114388263,0.48646564476528553,0.963865889084087,0.7725371233622419,0.6139592335489893,0.6141337108540761,0.8144270757216928,0.38598332680093306,0.9639641264796895,0.9215584459124276,0.3910219412182008,0.7594761391816306,0.9597918201365081,0.9669959589928631,0.4051268419891544,0.01207808001971622,0.6736263569541329
D2,Day11,D2#38,63,0.6021041805337698,0.9470338011086415,0.4003852318646538,0.9644450175459764,0.19158267130871964,0.202082502651734,0.5457489065927204,0.09171544232033779,0.08974497661503977,0.447474403824222,0.9511226738954663,0.247450429751495,0.8711421018214488,0.9301551150339628,0.5902336910717604,0.8406022954619657,0.5301693446270315,0.9119251274147621,0.11009060490154654,0.33933686682304287,0.0394588701773283,0.2694056944481835,0.014757470193468736,0.9351135485984138,0.08677464748254637,0.5430348976644693,0.646000206454571,0.833111702982848,0.5591809418899687,0.0432932570089275,0.050740520090219676,0.851126776264475,0.41439190884834964,0.664526663709105,0.6315477875065391,0.027328607084799228,0.28483725447726493,0.2877196744280237,0.6035945650553532,0.05266353333846574
D2,Day11,D2#52,63,0.6604577187942299,0.3556848400640319,0.8179459612482494,0.8723929623792828,0.21222437827316287,0.4642726652223219,0.6876091110042433,0.3612326263830816,0.5639615248812329,0.7178718098229391,0.8953734837258037,0.586808100085357,0.7572294561811467,0.6469930989539769,0.6151870246143161,0.9152765065599614,0.819424168058951,0.8822737689373162,0.07350821903171345,0.49977089468676106,0.78610338967846,0.30149949821558597,0.7374056108674378,0.8883288337520125,0.905832420626351,0.17617365607367652,0.8089836321993404,0.7231507149281156,0.7899601911115809,0.13508187009642525,0.37579482460838787,0.5936789277899504,0.1658666347808716,0.5993111197655807,0.47055595790687454,0.3968351950885016,0.3052097683664051,0.2812831187776075,0.13996224332150942,0.8216147680058891
WT,Day11,152,64,0.4970805302924599,0.75120885518173,0.7274538414857403,0.5141593716521916,0.010649291549241324,0.9201476666339582,0.10567124730784416,0.7410233753589407,0.1972014939029294,0.9265810930455628,0.41913020633846876,0.1474837415711907,0.6491318270211701,0.5048000768565359,0.28582928562471555,0.5473389859935797,0.9648436875614945,0.5462509013485669,0.4759887381149117,0.49679562441603875,0.07808146430032814,0.9355919678735848,0.01994145584479423,0.8558985900751949,0.7210745127671383,0.7010351067487045,0.6112755715952262,0.9398225595282186,0.6095972911544604,0.4105723489543932,0.29895443325257176,0.2569277778196334,0.18217364575409078,0.8754612060748871,0.5063600382234313,0.6805804346798502,0.8948074650713521,0.4794181339107313,0.836630934410262,0.6983161166329698
WT,Day11,153,64,0.8929648138539815,0.7087250308353757,0.07280025439094229,0.7100526078234556,0.5747753347947064,0.24790865866786682,0.03172376561662549,0.03261873977153407,0.47115411176556343,0.2076330817231088,0.9114363724774683,0.08424361712641015,0.0805764043347792,0.3671540913913487,0.2035033492467232,0.9450088014281369,0.5470032784839265,0.6093387193125076,0.51524096003276,0.7357845609672461,0.16138836379930477,0.374337709393208,0.15714826254550074,0.4631045765788866,0.575615509795891,0.16118571070547605,0.40626041303189653,0.9868343014642812,0.2735815533343924,0.8303701425354076,0.8955080794885614,0.10546515867383865,0.5599904969461147,0.14102679968068088,0.7790471277010557,0.2812535848977864,0.31099617767565924,0.8745809945821024,0.12374369520825257,0.7636342060499091
WT,Day11,174,64,0.9672068101242173,0.822451570024124,0.9719491168088409,0.05866523424725478,0.6062120510711861,0.03650345326595228,0.007016695382989768,0.6174346190035737,0.8248612892103041,0.0181658038202267,0.3743219211405864,0.6304603349599389,0.761643179922321,0.25656273108767835,0.3204202624396195,0.03786941178590453,0.6965846449868973,0.3536772169554553,0.5704933043184364,0.47033068948580214,0.7617951027163695,0.9817414271658512,0.20304394238561074,0.737673031775286,0.9978899453504748,0.4233947142978185,0.16642967598827907,0.44646201460358037,0.6881143621890032,0.2817697184313954,0.7998844709817645,0.7429911954177878,0.8831232476114889,0.6120265582561045,0.7349764201301091,0.8551670903782441,0.037332192898941075,0.7810247533074429,0.06766424109479052,0.23607200896499048
WT,Day11,175,64,0.7521631574330563,0.12326299953025033,0.09246237651812361,0.3607949398889797,0.2948814254942669,0.9597012978529866,0.1325113999564126,0.4375258843697699,0.17052175562368144,0.7382675726247898,0.20348085583934783,0.8498689283570995,0.46364499903648204,0.042399866402177855,0.8725252502832742,0.422291079012557,0.7517903508588094,0.4656080395010459,0.3042477339132714,0.5958898196434607,0.527103607167983,0.4210394310646306,0.6030572337052245,0.29459887495093207,0.019516248587952423,0.11584807852756829,0.5296423859018048,0.09772130522925981,0.4519605353511398,0.9220570269744998,0.705991811124251,0.39189482963108047,0.12673060085902654,0.7200689185012529,0.1334703310578551,0.7360176183960936,0.9043949838354036,0.7620072631855311,0.40955056613104934,0.9206379925730037
WT,Day11,177,64,0.06661707792918792,0.9031106156063082,0.647993941646435,0.23681480995400805,0.8302601735378974,0.467023723665436,0.0755042006562161,0.0021826874977286526,0.5444101042643315,0.26858575057671097,0.8113251837599194,0.9355746092001682,0.09387621100281962,0.7270342917166343,0.8464791887753829,0.6526115753537233,0.23344841608753253,0.1647488386461201,0.9759305715002581,0.38970724771588383,0.3677915588068952,0.4557658709365796,0.6264790063947483,0.04245248823426839,0.7102855919002877,0.25730509820511926,0.6734406001673183,0.4978113708992141,0.9645913067393265,0.6124214406862014,0.7690626282057544,0.407144734852114,0.09257092966220748,0.4802610912016886,0.3463171915496357,0.9528638573128345,0.7090277783496666,0.16596895178787718,0.9021828200430461,0.1962004127078666
WT,Day11,180,64,0.704133654956461,0.5956371260370229,0.004831343419530287,0.5211583069219503,0.4222585318911204,0.6677166762165346,0.33147636543381787,0.3412739131756193,0.9582878652488555,0.11459998566500285,0.4295937538098554,0.5698268339455695,0.944824062281278,0.8055833673110703,0.2055589962503629,0.6077872735735194,0.711148417652864,0.7823536660414935,0.052681237178612395,0.568017951671977,0.015119801858021864,0.10132273366265176,0.8154828512535306,0.9803817530120114,0.08495207575499042,0.4664482667163019,0.3574274570179504,0.9836250745430176,0.37218093019151577,0.7892475070035024,0.04971192137863745,0.6708237498617633,0.5779749208515668,0.010912566179730798,0.3960323433550169,0.364784330199873,0.17507441594152362,0.982754253048026,0.40061664676450115,0.050494592067378385
WT,Day11,181,64,0.48109985308525804,0.07849340575001962,0.3886308539465997,0.1381141619756261,0.9185687848228846,0.3091837033544178,0.27838663623765747,0.8197525577146992,0.747195115069335,0.8058684296918118,0.45091863288641154,0.9691537468403932,0.16673636299504946,0.8939051603923301,0.6441580895485447,0.8931259090592858,0.14173915825716432,0.453695981355821,0.40996363154033044,0.02709984197696169,0.9025920322598252,0.034087112011051524,0.09663806881484494,0.7004697583039107,0.6829402363041039,0.75454293556098,0.09271921867903055,0.586292656738524,0.6975022623476212,0.17094154629738412,0.7202308643674551,0.28209453397223383,0.029247263296345083,0.7248141111272903,0.8123942483763187,0.3608680718527346,0.8149761149131933,0.20758633767302015,0.2117504693014538,0.9473977433892767
D1,Day11,D1#14,64,0.47713064349481704,0.4514978406186454,0.5763759578160489,0.2857755763074078,0.20994873108258327,0.23610188654846886,0.7450647313536836,0.251805895717788,0.26225348363341106,0.6823720039265763,0.13716901886290267,0.33920674653933924,0.10190126983254022,0.07456315575813466,0.9563047426489646,0.18908184414875107,0.3477199445380941,0.6941840575385129,0.40639498990333267,0.9767790112528064,0.6377006284266683,0.7112294275073344,0.760268295728459,0.6497766977461561,0.19057925538863207,0.039474097754981674,0.8605816772437642,0.10797985847048652,0.7058961571994712,0.3241999395186578,0.4421554928389406,0.5364977852447105,0.530589242607205,0.14638438212330962,0.16014904117122608,0.3240446997490106,0.5795508180152747,0.2698725554264608,0.16565627244693526,0.7511496220156102
D1,Day11,D1#15,64,0.8316883667096864,0.8279488007913888,0.043244138348040084,0.9285607458392934,0.7698034359770058,0.893605628471812,0.6184259183063386,0.7389406869783756,0.3748424944308476,0.5007252920641433,0.15929045724038748,0.03513660062370272,0.08950422230585686,0.16440503152046038,0.16239003574172672,0.002810467351697765,0.9289613195640314,0.7287409783142991,0.9074682260818676,0.3476715093255561,0.4075039192151301,0.43935098366839687,0.7667164435143826,0.520442164687317,0.7810559505910998,0.4377553075218875,0.5787537698247376,0.8492746430821164,0.25667616954586236,0.7021516758632913,0.1513748805588646,0.18629419347140952,0.1250656282846827,0.5450083712616696,0.05061908069515075,0.29002944649721585,0.8446941257701678,0.10543208651474123,0.42475986777823105,0.9186146907790894
D1,Day11,D1#21,64,0.34178388785951996,0.811967997680293,0.4739079242248395,0.8618765780395108,0.746842158349465,0.3268186671183897,0.24571787627257258,0.9080093230187438,0.728709567485843,0.08600122976650826,0.7330669473443449,0.7400553675009044,0.46107692957546487,0.6623120071444374,0.9969362854936609,0.5282354139341399,0.8991607878459863,0.07349027111509476,0.8312568673641475,0.03617670782486038,0.9896978977667343,0.8866331314254579,0.544856933806786,0.6110828754731196,0.1702566590537966,0.9976922736808919,0.629513380468853,0.7177448436715618,0.47862644384633035,0.5564197602144675,0.054526773014515806,0.3862983743837125,0.8252226447685742,0.25901424411685714,0.9952281291343552,0.6237375575056008,0.42031925575060003,0.8748860513518649,0.10678531964322702,0.4868433179679531
D1,Day11,D1#7,64,0.742094052415252,0.14118283944549093,0.9875074018920555,0.3475765098498854,0.633084586328747,0.6315295275944479,0.22065854329866808,0.5941636959638106,0.16221337068149688,0.9310540498275588,0.9110770871928408,0.26436940411113385,0.8733462738807429,0.9532280990749877,0.5327059973306228,0.14782282867418683,0.43444684296108205,0.3571934526293402,0.5334545422859699,0.2502793963463277,0.5358843827389089,0.04598108711644966,0.5275446994423062,0.7586956552847391,0.2654908315915755,0.42941147770389554,0.9978736651400586,0.3386208533275107,0.7881688288340077,0.6177252971997568,0.07904729803443034,0.9227948715474864,0.41770554354506373,0.3704215191356247,0.20420019797784017,0.8566429716483969,0.8801070409607084,0.7536741750222044,0.8475596133564899,0.6500780697216059
D1,Day11,D1#33,64,0.640944024087527,0.7760858459575221,0.26901976938224004,0.10345191922468899,0.8374429974690646,0.8317989807818759,0.731660317598838,0.6066014196966729,0.9445657611488196,0.7269782070887744,0.4218033835154529,0.7016010995312325,0.023933371357796718,0.2902444664326328,0.5500075495777738,0.6716011593717194,0.9326814157900755,0.9547712947129793,0.6455584208241497,0.9309877527082726,0.8142930165992095,0.04926238364767255,0.8482091816688266,0.035991205407734705,0.024475403521892147,0.4237588814314873,0.9789075735459487,0.837251571296106,0.050302469621330115,0.6582243712275813,0.3980412198507084,0.737305234201852,0.5968444161038194,0.49076145965646045,0.8276179894658321,0.29213803494967694,0.41826170100303905,0.38541465604716063,0.28899631074393006,0.6388041685936415
D2,Day11,D2#13,64,0.473027988455635,0.18379982492021452,0.5623957501461737,0.3890125692848788,0.020085152700913045,0.07761996622801859,0.5646450381687734,0.8212681481964574,0.1661750057496637,0.8652930431354295,0.28148170314861254,0.6857012638825154,0.530175664680645,0.6414112681793623,0.6755943392809782,0.4679728293757952,0.8583537325083602,0.28865028878681986,0.7644527745205928,0.15786554310088996,0.9067565077350133,0.8880366437740744,0.6225470260638397,0.6710071453772591,0.29480520077450956,0.005624106074262225,0.8601950591258469,0.7672136307657806,0.19733969345282631,0.2967366068281714,0.6744225654894513,0.8687412480481945,0.264476688115691,0.6585876454485696,0.5968146066856254,0.8475267461745271,0.3794981742624458,0.10248660738973436,0.361641973882881,0.3396668169935141
D2,Day11,D2#24,64,0.8726039368704693,0.25502047377394566,0.41755712048506743,0.6437600108530543,0.17445531541189652,0.8411978757872679,0.49773177863437656,0.05235948364815224,0.33257184914526505,0.9359750887012885,0.8879629801234215,0.08944202690290282,0.9724313343526614,0.11560884012492045,0.5251378967682836,0.9334037781467822,0.02110041349449232,0.6878279006469301,0.5808575772616386,0.03304730130410405,0.13156094642860194,0.8912521900663872,0.37051282261262464,0.9022847614150681,0.8990679110133997,0.7165522444848539,0.15682354743905502,0.6838145240563265,0.5331243717685115,0.8893420412721922,0.3227642750638532,0.007103490944385893,0.38360727303474895,0.2640642230151099,0.631462757504147,0.3539961786887259,0.6478156723705413,0.2615647790838641,0.9070811863099182,0.5200324342133458
D2,Day11,D2#36,64,0.7746642726899624,0.3404250923640394,0.7300824626495651,0.7178433845077026,0.5504975162880004,0.799451241288188,0.248927297178273,0.8001196433290962,0.15619836398055065,0.762055420336464,0.818203123884477,0.5707019965889786,0.09381342437779105,0.31517476364745023,0.6667332629938769,0.1989244805117244,0.01098731622110094,0.8467368044699146,0.4368080675888515,0.04147363632368928,0.07708180523784891,0.40915403953535057,0.27365932620078026,0.5986775584305449,0.08308928910961688,0.26824838381907345,0.391855666429069,0.19777132264016672,0.34070444282324,0.36287399202836645,0.11101448435691652,0.7469746307661239,0.3778598956071121,0.8103059609013141,0.9464279531919119,0.3570593403846145,0.28517774145433783,0.6883259777194151,0.4423265435285957,0.4560934195660006
