Type,Day,Rodent,iter,"[-10.0,-9.5)","[-9.5,-9.0)","[-9.0,-8.5)","[-8.5,-8.0)","[-8.0,-7.5)","[-7.5,-7.0)","[-7.0,-6.5)","[-6.5,-6.0)","[-6.0,-5.5)","[-5.5,-5.0)","[-5.0,-4.5)","[-4.5,-4.0)","[-4.0,-3.5)","[-3.5,-3.0)","[-3.0,-2.5)","[-2.5,-2.0)","[-2.0,-1.5)","[-1.5,-1.0)","[-1.0,-0.5)","[-0.5,0.0)","[0.0,0.5)","[0.5,1.0)","[1.0,1.5)","[1.5,2.0)","[2.0,2.5)","[2.5,3.0)","[3.0,3.5)","[3.5,4.0)","[4.0,4.5)","[4.5,5.0)","[5.0,5.5)","[5.5,6.0)","[6.0,6.5)","[6.5,7.0)","[7.0,7.5)","[7.5,8.0)","[8.0,8.5)","[8.5,9.0)","[9.0,9.5)","[9.5,10.0)"
D2,Day11,D2#38,61,0.7790775231329511,0.0031203453025712147,0.5969005763722571,0.5536682836760926,0.357471807041119,0.697001069422366,0.37033231241778597,0.14917071320456576,0.45866337601282925,0.9946641687497673,0.8910383016176341,0.7583594147964723,0.47564354724100444,0.7096844453947432,0.10883589465053822,0.3573764291662752,0.5990046198193812,0.8893318501368536,0.5310870304861292,0.4132590710896251,0.7125954088136546,0.4401247853030196,0.3987294697078879,0.4190394554894332,0.42029189588682814,0.4826460624671215,0.808857796769086,0.7355202055354018,0.32463557950543864,0.2564225756290006,0.8627309095003735,0.5380363730664732,0.3892593465731302,0.1023516568554903,0.9668325069997823,0.6741949593039849,0.07724423447743456,0.499920381001427,0.5872520942653939,0.24168319899713475
D2,Day11,D2#52,61,0.4729246883461846,0.1915765782719766,0.7229584496143889,0.44285967701739504,0.9749680839305526,0.7642238797308831,0.4056951065461586,0.3687024639205688,0.7417090497118344,0.6340315072678484,0.6122717319832057,0.7208860312620432,0.2720646514484981,0.2150787490909971,0.22221103365379546,0.057797450532663164,0.12303020394446218,0.21702380901867102,0.770282212395379,0.6413302048934798,0.30782334495963837,0.15927425464772094,0.33669868920464274,0.3365020782512982,0.2516562895955635,0.145657011772796,0.7874928307873403,0.5451866345545293,0.9078204796327719,0.5799597567450611,0.7164616646353528,0.31548163562795895,0.6088793443926866,0.5907999979807442,0.37838361812889076,0.8766567294946421,0.14007995162298525,0.8797793571123692,0.9009437772745678,0.2396479825419906
WT,Day11,152,62,0.8787139357087507,0.7240091502647199,0.28925075948511025,0.9185332665633735,0.30414442920429774,0.52779509511161,0.056987095951781086,0.8711007572465942,0.2606576650377521,0.8247979733578525,0.4019252138426145,0.43683205380309,0.42329621403834095,0.217756088687304,0.7271258386414836,0.188744990740628,0.7895217653415413,0.935071763089664,0.2434792811023201,0.704108268620649,0.5381365440292184,0.9408759515184413,0.029162938839545793,0.7831566804014672,0.4590469881808502,0.14559689187811853,0.6143120880782831,0.7253701858920444,0.615538861898561,0.12239408716673406,0.6979487053833984,0.024216918278964106,0.7623463637076151,0.6316600849211864,0.6660749702588189,0.07494834778826798,0.3731379570676828,0.9939048590502174,0.33781750152240275,0.5800777665233597
WT,Day11,153,62,0.3696801457964135,0.5263418992428427,0.26707912658769517,0.9372066004917794,0.9114672246708452,0.961004417486381,0.6330025397083777,0.9932154755539763,0.9098328654147317,0.04802229206706621,0.556948595349565,0.4495119054806377,0.8682023639688053,0.869068314935826,0.4803814461093948,0.001275009758533785,0.19275807949261448,0.284271647377645,0.9047864468544635,0.5749375643732605,0.6222574477400176,0.7518596266436907,0.9684476417495894,0.0953919341243914,0.2831026778288732,0.12957642569708594,0.5424500082231896,0.06121394987832618,0.11684175849188028,0.9517635465506641,0.7055777965244981,0.7811101337345583,0.7202158574430254,0.3335308662752564,0.526947333934417,0.6610266836033792,0.745567216903989,0.5284753443009775,0.9135351631182637,0.13139647797598042
WT,Day11,174,62,0.13443739916930808,0.014726490766423184,0.12678209598177836,0.004215618507719232,0.4182650152751707,0.8815372024092234,0.3284283445357776,0.18871598229058795,0.5282275453617211,0.0308225385493075,0.5585678050331846,0.5914737055361357,0.5350453711738249,0.8980286417003722,0.2875601414111111,0.8671815443520879,0.9560269239436257,0.7817807993140204,0.11372816129286478,0.0024894709060099274,0.4366796671127757,0.43516909422257843,0.768314711206336,0.4144655599116669,0.6763816567964533,0.985993489044495,0.7995324438351884,0.9495931671595848,0.3429753007331786,0.23569333016909277,0.5126815211024971,0.24103308899584885,0.23810595739132645,0.3181163673799834,0.1900104449483273,0.9755376916401345,0.9013955851332174,0.5800742479447646,0.17481361865832112,0.8146305769481835
WT,Day11,175,62,0.9057332320443076,0.5091933792814751,0.962309369801301,0.9256975611345084,0.8085105516612302,0.17622481659768507,0.45905930328099886,0.22978210100875895,0.9974263125528557,0.5727638509804238,0.7806855747481146,0.9327228924435946,0.3842858480129898,0.9058902037825636,0.7235485824179011,0.10153872854874191,0.7527325178676165,0.5439716404135638,0.7631856882684639,0.4244591316729437,0.44959079825895976,0.3888810450167898,0.5046349336666933,0.9404845708132958,0.7343071183422263,0.07452057669991674,0.4774324508002641,0.8592486432559433,0.029459387633028244,0.7215700345949289,0.04266938283775412,0.4060441720298168,0.5111504062346551,0.9793652378143752,0.6894122282261411,0.1992929591271969,0.2711358298741412,0.625435259850803,0.1280170219168114,0.06707900976441417
WT,Day11,177,62,0.11036507431275666,0.5015788322475494,0.09960005712681996,0.6711557609284822,0.41780155695883925,0.21761192432246457,0.28578689879753094,0.5872346786371672,0.18842163687969393,0.19406523680084176,0.9993070353785601,0.012047925448946728,0.4495941797237758,0.47894394894160297,0.5991952753213319,0.8515013592552672,0.85850169104217,0.5528645873378156,0.6907356175651147,0.3588099850568972,0.11151916297572328,0.8892108061253062,0.46209381831041096,0.33648394517691016,0.15914690732291426,0.8572293699315608,0.1663434360277547,0.7151169687630928,0.4283355657183715,0.6738708845198261,0.8857533467606951,0.3338263377491959,0.9969559439021085,0.8531355405752663,0.2259149146839009,0.8499882156134745,0.07518433078215259,0.7542143437622241,0.4702121920079352,0.6510352340678822
WT,Day11,180,62,0.08362855724866758,0.7796876281158697,0.9877323101015398,0.8817199604444251,0.28267649666279826,0.9151514025165581,0.2682245367632049,0.3219421935225928,0.4769928312681184,0.7794987046785338,0.24638348897790607,0.9272978740751388,0.167297719848705,0.745828870446896,0.17628316700357372,0.1282738279799045,0.7462495083066105,0.6193196460742882,0.48730249272818127,0.17335637574599283,0.008592856346214761,0.7810264362190282,0.8403802333675219,0.24572018558267716,0.11943930592469032,0.44511868620883843,0.5396249025063725,0.3710602031299489,0.5760656404821511,0.12113959127840768,0.4889139832710113,0.2737605846147769,0.8493487812548267,0.8060623804060973,0.8991157307836221,0.16592056198793792,0.84482611975154,0.39519057351464004,0.7574832783333084,0.13151112002878962
WT,Day11,181,62,0.9029066664320269,0.35497453904253784,0.692521688042248,0.894870859714265,0.09590837296800969,0.9697508347023498,0.9231316313392464,0.7626783125344009,0.6517951546532231,0.28345248878141704,0.12584137432064868,0.3373390650844619,0.6081441415011205,0.5661492127803079,0.7341478055117,0.542030901551549,0.4744968246988349,0.29995575009390085,0.639802708259405,0.4179382753138883,0.8657019079299596,0.08568343386982125,0.990587906158854,0.39812385944744055,0.9286859803631861,0.9064100933135386,0.05533865421469075,0.5044221785640381,0.9870489237216534,0.7609053015393274,0.00011626794057473244,0.5884995729603443,0.8131727015436103,0.5432898656503006,0.1712281573815183,0.7119728449337862,0.6813438594615803,0.07972161321428184,0.6697596986443157,0.7740696627464981
D1,Day11,D1#14,62,0.2954124503235954,0.3794334243965056,0.21431104231290432,0.9429971306238125,0.9310677902567781,0.40625600345767254,0.4257223812874916,0.6435678166246563,0.9671546349252897,0.3556789938691607,0.09884782818146132,0.9214212120656786,0.26904434881271555,0.4434229894944549,0.6549525709513478,0.4203430728666441,0.7782299310555172,0.7817367917082149,0.03744778514335856,0.8391619840565312,0.8067598961691336,0.2189927180483101,0.20348184719605622,0.8556506957530244,0.022751554947923247,0.7118533689801785,0.5888102305896398,0.016152961147570588,0.2049407181487719,0.45190724742201704,0.6657902941806121,0.2244164423931203,0.3392615325385854,0.0971144455650822,0.6520178385500592,0.6799308033231025,0.15866344879610828,0.8253225269131067,0.793162469900899,0.993523921233278
D1,Day11,D1#15,62,0.8033346996325584,0.1123851915731221,0.4124747785747366,0.37380174688486567,0.9560206886024681,0.8501611865678957,0.7422465430477386,0.880360419202525,0.9527510626948729,0.7515651507923166,0.09700875386921892,0.6048646971787448,0.24770892152660695,0.5442235821769684,0.7387991565564341,0.9128184749834449,0.9573440695487515,0.4517146966963953,0.462583047981586,0.7493984359336174,0.23780200295672804,0.4081237335164375,0.7183942935661101,0.45176244302838253,0.4428882580171414,0.7835535481879852,0.031978736587662704,0.7950088276168211,0.30427427833570553,0.599128041402092,0.4557363854122314,0.9042570853691858,0.004850469753189146,0.7250411090243288,0.4216863760044649,0.4970246748025381,0.5590202280752717,0.7566691545617185,0.7494654624068354,0.8773492874145421
D1,Day11,D1#21,62,0.6524380728743577,0.3128897414794287,0.6194671604066784,0.3076688222110947,0.13226482939862738,0.8229031368373301,0.8497926153049149,0.7241631800891272,0.3811360868964705,0.3005166987631471,0.021349496150700586,0.18041467990828697,0.3361813021900192,0.3349681337598951,0.5682544361041209,0.43507312271921694,0.33102470212556745,0.9501812663733665,0.010678020697314272,0.521340482164548,0.9940519961271213,0.07847991286161715,0.3714199253433921,0.7445570036135067,0.024874863995581142,0.12235515300935695,0.2598970548361863,0.30061087376278883,0.5157454034359732,0.7355399043208558,0.30922516141226464,0.4274551995676922,0.5204768329496924,0.8455988946394218,0.20427452244522504,0.9675627674369748,0.004105572586856399,0.32717321120147136,0.10498118001506351,0.33277009584843764
D1,Day11,D1#7,62,0.24294894486657215,0.9957028879717672,0.5991520070805534,0.11695403448536112,0.09549445790193078,0.4367078003414463,0.14148359423773138,0.6374284272009714,0.46636648499219013,0.553147295172984,0.060678591545246796,0.635384125760283,0.9452988747426404,0.4353878977108091,0.7031687162298368,0.005664758779314605,0.8800725818389162,0.8815730593182064,0.23936273589367785,0.421799164674726,0.08577351681601475,0.07776039801665324,0.6082163608875046,0.946825604075145,0.36630673014097304,0.7953552192033575,0.8212722211833227,0.3043087674102396,0.7251669426751317,0.16107901714535355,0.7173006374994054,0.32589144937163683,0.009662557335358035,0.5362133645630545,0.49953249977204783,0.9040672843600764,0.08347142399066387,0.6094471954134318,0.6434238728514788,0.5867546544087406
D1,Day11,D1#33,62,0.7026826134281311,0.7025027247689832,0.5830517946599186,0.9859208352738656,0.6472260904173164,0.29235732833400285,0.915287305504026,0.24886409316192692,0.1126501704178623,0.8707283435671758,0.9650412303241752,0.11205001876585718,0.3374546397981181,0.28261381963365173,0.12076960635906331,0.7306957204435564,0.02499221291089515,0.3431563615818003,0.4110607628438412,0.21203256840182327,0.5260522068997232,0.9733980204969715,0.5489297070378522,0.5908303209190044,0.5526006393969866,0.5073579034573167,0.03233935642510677,0.6521145983363867,0.32971710780231245,0.17940877824773283,0.2860884618399502,0.23632794013817915,0.6293495142441853,0.3634279864371668,0.20144825582947412,0.37665749492543255,0.3088007550884765,0.09396090205525187,0.4893535835791143,0.07857548048148155
D2,Day11,D2#13,62,0.36345563614301857,0.04223648250157375,0.9213132709921217,0.01608049911345899,0.9170538840793073,0.06576789009417261,0.48650458301623956,0.7242460258086812,0.5105545287583443,0.9991608968819901,0.47265986426421824,0.19579719966322529,0.9561561740738941,0.175469105812586,0.5590711264499658,0.8591905002093246,0.6261780839128293,0.06369264522866758,0.23339091669052825,0.6404552836276416,0.8387409489956243,0.17857862140122216,0.3670342597660924,0.9489535585781573,0.1082002905875884,0.836587088769257,0.31818743161873486,0.8109439030679656,0.5605508833135439,0.6181432248043045,0.592283443761721,0.8639885657959177,0.7967550832851669,0.04354138073877378,0.6945010585471575,0.7503286682395388,0.5261817978773909,0.8350714394042703,0.013371261979866267,0.7263522686967173
D2,Day11,D2#24,62,0.8333666289210625,0.24753613342893754,0.6135652437317366,0.7538557861165824,0.6763021023095394,0.5894875857597806,0.9435231789907753,0.3877244911766565,0.16038338341261527,0.031210323399753603,0.935919982717826,0.39880703869077316,0.6166791495762353,0.33693370171982584,0.4376603123890127,0.13314003308121114,0.9541575215945706,0.14844443720195932,0.020650131932540283,0.02426098038270197,0.1994937444407371,0.43621180579270924,0.6048931572309586,0.6349292532548588,0.38285436334307366,0.7015904613926649,0.2570488353489857,0.2664403280857358,0.6806354019884673,0.6649437607800979,0.030580591473128416,0.3243067229529416,0.19641966614966588,0.1664032395838173,0.8058000600415245,0.6588189912463495,0.17736975486846385,0.5870292418902641,0.1762327516475204,0.6889448972081258
D2,Day11,D2#36,62,0.47527430197099496,0.48607303026773896,0.6369267977884547,0.4294490381877073,0.17538150986893408,0.04305711933933398,0.7068194637647278,0.48436882313503826,0.08435768064401328,0.7416492873005438,0.3077225494526029,0.7434487181732424,0.5807513037481974,0.5776333660586548,0.29356643131882143,0.5999713828509203,0.6099487911623338,0.7222757423833317,0.6914552538497164,0.22720194393314508,0.3087819380432685,0.927528407540706,0.6322725840071801,0.4772067009011065,0.959622716612017,0.6546716784000142,0.8040679281949706,0.8527543605959694,0.3261110727914446,0.16910793871257346,0.24584430750421193,0.3751027808755526,0.42942130563618464,0.15459582253018567,0.2535304808290978,0.8546069079399148,0.08371192392118687,0.5660394398286868,0.7384792051773131,0.5537092188730777
D2,Day11,D2#23,62,0.6651801023531644,0.6350109037379346,0.1485671963280557,0.7538761530495219,0.42668366688513937,0.5392968082713496,0.7853754410400917,0.06548649945800811,0.1310408304930588,0.9348612637323028,0.12192900112602856,0.376606411611617,0.6450958596117166,0.6482730465171891,0.47113445286432887,0.7555813334020782,0.7247715804307233,0.7690725677709093,0.00799294919570015,0.48666155568348146,0.6158287910465851,0.9806583623115362,0.9590607186841532,0.7533794439187296,0.7664802605756497,0.4956487809188258,0.72656132264224,0.8292091615850083,0.8132480715164201,0.7187494410737344,0.1830668163652025,0.8156541481007633,0.728146309206495,0.696308910904528,0.7797404461324184,0.2974528098649848,0.2838901402230668,0.21387960612850154,0.7527727468234222,0.23894854727678438
D2,Day11,D2#38,62,0.1360765750701255,0.2639620849149642,0.4851178643890328,0.6643444408236112,0.7824530844514844,0.2757406805153033,0.685444247557,0.7829889928096445,0.1292066006894701,0.1397949807013278,0.6307234575117752,0.03867941454449597,0.5063966285353559,0.2110886183114813,0.21772701849536624,0.13655469751636762,0.414577477108907,0.8250525850931267,0.23967963020406557,0.6980537506548842,0.4692162914916794,0.5323091428530571,0.3323391446021108,0.8397688900939226,0.04316495010760746,0.05674810759159288,0.6033706411824744,0.7286141829352872,0.6422988006118558,0.33432047841728707,0.6407479187560461,0.4943972879473292,0.06809882832117031,0.03991541180218128,0.8239966551745599,0.47003745920981177,0.17600068270556046,0.31541448858193055,0.08835552940675506,0.2646103087290498
D2,Day11,D2#52,62,0.0458369137060366,0.673155788475677,0.20782465250588955,0.5389724411442491,0.04854486052566087,0.8540403198732105,0.15299467624872032,0.913544182673106,0.27669176263566453,0.9387382339830399,0.3340869158873315,0.8422926586958778,0.720840857835912,0.47989767452231924,0.04150627978843313,0.15461391266294788,0.04364690397416937,0.36599732840761845,0.47817524656875743,0.42330856971715725,0.5953325242837988,0.49748398925503723,0.052298442827936276,0.44732053567951924,0.3299030676486665,0.7206349796098273,0.07701584639635639,0.10230202638660535,0.7597487405596534,0.8276640485083224,0.8652191959587165,0.3647740042791108,0.10268166253630806,0.6696159738063522,0.09625984933776832,0.3276096753821931,0.8074539433134775,0.23114058878305688,0.7443247306739499,0.1646737501055724
WT,Day11,152,63,0.6089289169973614,0.27640057102366977,0.9396956118850462,0.33131885269160466,0.013620684664514271,0.557028164609322,0.928190453564214,0.6520760673546542,0.7138439020771046,0.7265489495724375,0.8231081370274878,0.5951536204765788,0.7577452912928313,0.5725483621821894,0.8988740290697628,0.43634570453083654,0.4208307498452767,0.7327549009407647,0.9130852843794925,0.7644618476205617,0.19861811603307866,0.10903342409397832,0.4800198436001324,0.007899388798821683,0.38891025814295177,0.9741976528053872,0.24514218984831748,0.31126052768202617,0.9953485279947235,0.867400934734797,0.9406677468840525,0.4630434412037482,0.82618869903018,0.5825958047410378,0.2231603641641725,0.5705489220893137,0.7604119473372095,0.9597538540020805,0.2956349584689433,0.4999508273154595
WT,Day11,153,63,0.3515467354706342,0.8093870846385995,0.9570509944132921,0.6425126185273115,0.023827537997730186,0.85490866546679,0.7318331008858481,0.4582510176313852,0.42244157507183433,0.7470862411195537,0.6771859581789484,0.324936092636424,0.7701393323923403,0.863205128651353,0.27513573759824894,0.88246054866304,0.6235491323555591,0.5143138731557984,0.5862023905413399,0.6053534489411176,0.33002542061622453,0.1436798551538322,0.988870138467342,0.18518785125064852,0.25554620487061774,0.010342299614439554,0.09179991952653421,0.7373031353804533,0.24401639149920906,0.22441991697552266,0.9400366039839391,0.9301490560526428,0.036099313307835,0.016132574158517876,0.798161693869664,0.9959024501777698,0.9753023020482662,0.6497758842334719,0.6132632226106847,0.7381384449503376
WT,Day11,174,63,0.7006179246190007,0.5826767130050197,0.4794872695410174,0.13133240827668125,0.12141358231421784,0.19477816295440298,0.9971837373406469,0.11082671708974168,0.6102268574320086,0.03596757957019714,0.0009780415046268809,0.3048728153338329,0.9616608955926859,0.6448955271535229,0.9681157028194812,0.5365307541420061,0.05293903806473288,0.31989402871640227,0.05068628907105388,0.12636576728989235,0.7397752931029349,0.11141790038253041,0.7138763354983677,0.15298156957432285,0.8647233087813921,0.40659727008723,0.2636089304467035,0.8822742515583881,0.9168480577817084,0.8743107280341335,0.8889226178913725,0.3968685427374572,0.4121578039057179,0.22307771329247383,0.6483849388459976,0.023227117927887453,0.8303831485987423,0.9897712185953633,0.22866297055124196,0.22387216255019637
WT,Day11,175,63,0.6714953973779108,0.9800888534794834,0.5978813725636167,0.4626823462588574,0.9058439296859891,0.639379842625282,0.9396985384651931,0.9594355463596074,0.015194632944940167,0.532523051368788,0.9146276740203716,0.7301230460047207,0.5790552049970703,0.9318334926813259,0.8820435645003045,0.6494134433934279,0.8939436263052487,0.5286764408633875,0.024710178355776602,0.17103655041133825,0.7585501785345706,0.9855312463727105,0.3714735025336384,0.8513229996823074,0.30850148619150397,0.27941261642452175,0.0594050756268415,0.8745783754457446,0.44191329733109697,0.45696161595559937,0.5331744545180204,0.22012676335419457,0.9961822510025525,0.9727096922179919,0.2706477343107273,0.011148506108801248,0.8984595442264437,0.5137575976935124,0.5480556964458336,0.09430941103361745
WT,Day11,177,63,0.7780066847583283,0.3292307070348167,0.029341900300025703,0.34113822472360633,0.06587303387342625,0.06727511523912633,0.0040872671105147695,0.9438197739409342,0.7893363171782249,0.5327780485810654,0.7568197497439348,0.014752850268980988,0.7132280910564684,0.9054110245274845,0.10072533234798531,0.05848734264823219,0.6789161876137813,0.8181526671775035,0.6995942920671905,0.3285956770683536,0.44046815947653795,0.039371687440290404,0.7870200625656063,0.726297205387863,0.3140319078850077,0.9445772178510404,0.12714437173367377,0.7974854683266839,0.4785668286642978,0.25305494108963167,0.014134016091219226,0.6254974582735225,0.7294999485396978,0.48804670538123873,0.9412273816423953,0.43787049934184474,0.036908051390571406,0.34112709587095635,0.8132368622933256,0.8196831508591372
WT,Day11,180,63,0.03946653269876221,0.7231917085363838,0.843745035195423,0.7054976940097714,0.8511517720267178,0.8218855118955484,0.20572326224677207,0.9150764683997016,0.6803044517999471,0.7378319621369712,0.5660176323823359,0.6324774051455616,0.8879861735226563,0.6368636431535882,0.19232933736553215,0.48256956670696427,0.6901171115211063,0.9805777703517766,0.3999474618892217,0.41967858044660056,0.36968350834207087,0.17631956334014753,0.9823985630480203,0.8567179337277363,0.0130815321924449,0.4715322797433955,0.13083808058299362,0.5510732346705315,0.7804909936241097,0.39787150108897174,0.3349931861325398,0.4208364304547171,0.7085121299609479,0.46848565432746947,0.584112436215259,0.6157168281020298,0.03931762354563806,0.549782570390602,0.6457622374419103,0.24634621484264363
WT,Day11,181,63,0.718428507360432,0.3665090981446699,0.22565793929775468,0.3678164208633854,0.607573426523066,0.20395119076175106,0.5874615347540307,0.7342545052447588,0.7335299177326402,0.21228616922448795,0.04285230952345098,0.4880928201732234,0.3769436403083778,0.606252521212411,0.8960377520159882,0.38913920418305614,0.9685014037398829,0.469910399242113,0.5770247714468743,0.0560493999016598,0.8098698499177167,0.3660238538337237,0.6222281592339097,0.031755901111468754,0.8813111400549274,0.778252793250093,0.44828876296446807,0.17845882442031014,0.5651145797908932,0.40898838621277767,0.5753837819304709,0.2874913386956549,0.03852896531976158,0.544761315396802,0.16085440025860454,0.2905619582748553,0.06769070874917904,0.07592341383530699,0.08236230938202171,0.8520469982995148
D1,Day11,D1#14,63,0.5596903648246775,0.6505444734556267,0.6974152368340879,0.3656973778356095,0.5443734851945016,0.504231537933898,0.1361902226865952,0.7922002442955394,0.949885911844328,0.45338130715298697,0.3551986561988616,0.6249337409204309,0.9656103156318022,0.07329764144772688,0.5848054980993797,0.7744424514734886,0.4537355538934962,0.3508263490823178,0.4921888144869475,0.7855297271044304,0.5473252787096253,0.4738871115666905,0.14620773902032713,0.7939268326457686,0.346607532880994,0.7469417035701661,0.18246663273014363,0.5396907021573527,0.8823055010452783,0.21756177350284667,0.06244931137568699,0.1986514892454061,0.32271176299551974,0.15508878650842595,0.0402604860059097,0.7088031745913222,0.9892949950882695,0.7236982948722651,0.5332148069407813,0.14486884961794755
D1,Day11,D1#15,63,0.7451005320697504,0.32872751319788496,0.9761323412121394,0.9367120037777862,0.42236100516346464,0.1320053682852952,0.7475044803702331,0.407357978945753,0.9357226732394972,0.4124794080960048,0.4794388706035906,0.7016436973866842,0.7911831605094263,0.3955623661093143,0.31436424118899364,0.006361149389159104,0.3789770733610258,0.05496268631216594,0.8957015083927692,0.42192795956137075,0.9167913170745465,0.7435112605951626,0.2166754616644352,0.5640091348743251,0.62811103334893,0.9538977196819055,0.15965479481121392,0.6747615220953017,0.16527226626890912,0.5472808613700006,0.8099188047523408,0.8578929585023957,0.8932858831737548,0.18602019244137402,0.7605261363104306,0.547315722664909,0.3586817420206395,0.6021829349629438,0.44454703369141824,0.1769429258786661
D1,Day11,D1#21,63,0.11674292671904463,0.9457912276111238,0.7909259658534593,0.9340884994204028,0.9039878580504489,0.44131484622142725,0.4662738274533629,0.6245580654936742,0.7963981939701262,0.5786673022890305,0.1622172736965244,0.7179223972272464,0.9238903027825643,0.8991481517691818,0.33910138661346967,0.8245942184599514,0.25220622261509273,0.5907444899706057,0.595916596006569,0.7838206396074592,0.6941100935939842,0.29504611189589025,0.7651289209015384,0.5088916995621128,0.8969775907159652,0.6524487726190005,0.620287229695398,0.2811933897295489,0.5466505142472038,0.5707736892411835,0.7094870974612307,0.8855070661877967,0.7096229085307,0.7117177544022004,0.2312348296872626,0.48509914515232044,0.4144691875358699,0.3410697679340716,0.6086773429860652,0.608807218532498
D1,Day11,D1#7,63,0.35236569634076054,0.7705373559918468,0.6758288221966264,0.8458291082331817,0.5235730649187186,0.2930502985535265,0.7460002233263615,0.41941531511471175,0.07288257344057525,0.1765286217592632,0.7074976943021842,0.4160142834876952,0.9035374762728414,0.18813626341284273,0.4727232221618046,0.745699804518562,0.5660427040018686,0.6403407425956238,0.7644036644272183,0.8487494532181203,0.02982190133930185,0.9037188532762599,0.711554024783096,0.19164250551875894,0.042800329563661865,0.7597646486923635,0.37828226090138417,0.30568924369203676,0.12821265870375909,0.8125015535197657,0.7341393271698174,0.9193265098596227,0.8108651647660623,0.9761389625909346,0.4187367515073088,0.887159340989834,0.28520418720577434,0.5062433019864356,0.9465691348883919,0.8956564632557962
D1,Day11,D1#33,63,0.17435587462998936,0.9568941482784823,0.5537599964963096,0.2087468668205874,0.8825432244971528,0.7643780689343922,0.727105929712535,0.9955757433073432,0.5491552383612242,0.141653156974491,0.18192923213143264,0.14946049035466857,0.7738007431818161,0.16375537026446219,0.40147374875522446,0.19029304628321497,0.8970691221849261,0.020159735606996132,0.5100306411169571,0.6927965958433036,0.7155526556570357,0.1936174003155411,0.38216471472347724,0.16069519291017076,0.08581417831771243,0.18600661032656796,0.8736783099813789,0.20875526642983566,0.9198468784752367,0.4070417836651711,0.09853081006448394,0.3022540043435926,0.23435729385615278,0.07779221549541282,0.5602640721431338,0.3540412604077712,0.09064895217473168,0.754552894204575,0.8408964239557859,0.943359359520986
D2,Day11,D2#13,63,0.3422649653663328,0.7985447553306043,0.43731020239458973,0.4074760992606201,0.30298561734641827,0.5871472165181983,0.6293294161307271,0.35306404643245104,0.9299033940158634,0.34321574757461637,0.35897802851033656,0.1946014266594397,0.48468110410816834,0.359404489520737,0.49451496745474055,0.5842348298805253,0.899306327020815,0.8505104639450376,0.4104113881612401,0.9988853299946415,0.6063053565171487,0.9075933253356956,0.3186492246538962,0.8956275626551784,0.33051224407412594,0.09994405220769986,0.14412558734663727,0.13346691440479774,0.007827174894151745,0.42183243541668725,0.7716831793681369,0.758165655812409,0.6368006463735855,0.23049092627204082,0.8200109009226769,0.7621062227597111,0.6067492004125221,0.7875085260162924,0.6554566856130832,0.6570097774008149
D2,Day11,D2#24,63,0.9625077262189871,0.6153410803525426,0.31774934131976373,0.21003218387756872,0.4931429834442249,0.33371782278573237,0.7667603186720353,0.7588504173336446,0.23203387856071656,0.48164298745243717,0.9624377163394905,0.6401966187100447,0.6718769864919802,0.7438141851113599,0.9332515716459119,0.3858470535593017,0.20377624763030577,0.17557026947376575,0.0032452942929195316,0.040275246159139244,0.7441133958429481,0.8128560676402393,0.5594544236344487,0.3218101558545895,0.2285221454713302,0.37808370163583627,0.12003770794709456,0.6683250627358167,0.6963753396438573,0.4779811555039444,0.07416239075944842,0.8862086976484687,0.1438443902301343,0.14207262633891826,0.08534172294836606,0.7771840348413128,0.6365411943390198,0.8905499893616803,0.6887128955690159,0.2903237316200321
D2,Day11,D2#36,63,0.6092839686651348,0.27707415501564614,0.9313579316142465,0.010014897563846548,0.8085235785109773,0.998439444854273,0.9835023879274337,0.587500645450521,0.6062549923743611,0.7890873569238178,0.3781776621052857,0.011680285400813228,0.8342726337061938,0.33298810175572513,0.9505044692101737,0.5067838952807042,0.7573762155067649,0.4450173621701211,0.44657133373697677,0.45359910372478496,0.013893557192734773,0.04020593464527178,0.6585328247143135,0.08114535086474572,0.3932222787598282,0.06630927950931076,0.2679475616995496,0.26756457321413696,0.1943240363294646,0.24188279573919957,0.9157902446346035,0.7318946821237147,0.9716097971400933,0.8013221508383231,0.747597237178448,0.9043548246080368,0.22922226477425955,0.9352676304474827,0.18882802970819523,0.7537013097332989
D2,Day11,D2#23,63,0.6770329648382246,0.46622734350046957,0.7012579271371672,0.8948682322369893,0.999313771553801,0.351110212729025,0.29927787146068263,0.7668614198734417,0.5905377782784217,0.1734289011078961,0.870405874269607,0.19349088750439303,0.9945837325619165,0.600649192711132,0.9919218007744623,0.19971072477594576,0.5841339135237722,0.014713369396750942,0.5027025088854516,0.9009403554472952,0.8429249649611065,0.18126555034139913,0.9174433855406015,0.5564792094102807,0.3618830532069035,0.9908774774904454,0.6132433799665785,0.7258864026860871,0.19500117723062027,0.9740828892245246,0.8539977469463389,0.29217218273358114,0.4528390433242727,0.621437075990259,0.8809941976113586,0.7851477960443862,0.6092872428371324,0.3760505421493121,0.7504175404861833,0.5524606560606287
